V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75,class
4.0,2.0,1.0,1,1.0,1.0,4.0,1,1.0,1.0,1,1.0,4,2,1,3,9,7,0.0,1,3.0,3.0,1,5,8.0,2,2,4.0,6,1,1,0
13.0,0.0,10.0,27,0.0,0.0,13.0,28,27.0,1.0,1,0.0,4,2,1,3,9,8,0.0,2,22.0,0.0,1,10,4.0,5,3,68.0,6,1,0,0
12.0,1.0,3.0,7,1257.0,31.0,25.0,27,102.0,0.0,4,7.0,7,2,1,3,8,9,14.0,3,9.0,19.0,5,5,8.0,4,0,4.0,9,8,15,0
7.0,2.0,1.0,3,0.0,1.0,41.0,10,92.0,1.0,7,1.0,4,2,4,3,9,6,6.0,2,1.0,79.0,1,5,1.0,4,1,13.0,6,0,0,0
1.0,0.0,29.0,20,2.0,22.0,13.0,23,176.0,1.0,7,16.0,9,2,1,2,9,6,5.0,3,1.0,120.0,1,3,21.0,1,0,39.0,6,0,14,1
15.0,25.0,25.0,29,2.0,7.0,16.0,36,47.0,2.0,3,7.0,7,2,1,1,9,6,1.0,3,8.0,12.0,3,5,1.0,1,0,1.0,8,1,6,0
3.0,14.0,18.0,11,509.0,82.0,20.0,43,169.0,1.0,4,30.0,7,2,1,2,9,4,0.0,1,5.0,79.0,1,8,23.0,0,0,5.0,2,0,1,1
0.0,0.0,15.0,9,11102.0,66.0,14.0,21,75.0,0.0,2,9.0,4,2,1,0,8,11,23.0,0,4.0,34.0,1,8,38.0,1,0,1.0,4,1,1,1
10.0,25.0,15.0,17,1451.0,65.0,12.0,20,140.0,0.0,1,17.0,4,2,4,3,9,6,103.0,2,16.0,319.0,1,5,1.0,2,0,1.0,7,2,2,0
35.0,28.0,30.0,22,0.0,0.0,40.0,22,41.0,1.0,2,0.0,4,2,1,3,9,6,6.0,2,6.0,82.0,1,8,0.0,2,1,13.0,2,2,5,0
1.0,2.0,27.0,13,914.0,109.0,13.0,26,214.0,1.0,7,13.0,7,2,4,0,5,6,1.0,3,22.0,7.0,5,8,61.0,2,3,15.0,7,1,2,1
21.0,0.0,2.0,0,2.0,0.0,119.0,3,3.0,2.0,25,0.0,9,2,1,1,9,6,10.0,3,46.0,28.0,8,3,132.0,4,1,1.0,9,6,4,1
0.0,12.0,39.0,6,1846.0,12.0,3.0,6,28.0,0.0,2,6.0,7,2,0,0,9,4,20.0,2,0.0,2.0,7,8,74.0,1,0,1.0,6,3,0,0
4.0,250.0,9.0,23,1329.0,187.0,11.0,49,315.0,0.0,3,27.0,4,2,1,3,9,6,2.0,3,27.0,772.0,7,8,14.0,0,1,10.0,6,2,4,0
57.0,6.0,11.0,21,1.0,12.0,57.0,21,21.0,1.0,1,12.0,4,2,1,0,5,4,7.0,2,26.0,86.0,7,5,4.0,1,0,1.0,7,2,1,1
2.0,2.0,104.0,5,313.0,61.0,54.0,8,15.0,1.0,10,7.0,3,2,1,1,1,6,4.0,1,2.0,95.0,5,8,203.0,4,1,1.0,8,2,1,1
5.0,0.0,36.0,29,82.0,29.0,17.0,49,192.0,1.0,6,29.0,7,2,1,1,9,6,30.0,3,6.0,14.0,8,10,1.0,1,1,2.0,8,1,3,1
6.0,15.0,6.0,4,118.0,9.0,8.0,9,5.0,1.0,2,4.0,0,2,0,0,9,7,2.0,3,3.0,15.0,0,8,4.0,2,1,1.0,6,3,1,0
0.0,61.0,5.0,1,4183.0,82.0,5.0,7,13.0,0.0,3,1.0,7,2,1,2,8,11,9.0,3,2.0,24.0,1,8,4.0,9,0,5.0,6,0,10,0
2.0,0.0,5.0,3,203.0,14.0,7.0,12,86.0,1.0,2,3.0,0,2,4,1,9,6,1.0,2,31.0,2.0,1,3,1.0,0,0,1.0,2,3,1,1
3.0,11.0,9.0,10,1.0,4.0,37.0,48,376.0,2.0,10,4.0,4,2,1,3,1,5,24.0,3,9.0,31.0,1,8,2.0,3,0,0.0,6,0,0,0
13.0,21.0,3.0,1,1064.0,9.0,81.0,33,327.0,1.0,11,1.0,7,2,1,1,9,6,7.0,3,26.0,19.0,1,8,11.0,0,1,8.0,6,3,2,0
7.0,95.0,4.0,3,489.0,12.0,16.0,11,132.0,1.0,4,3.0,9,2,1,0,9,6,0.0,2,0.0,28.0,6,3,309.0,1,1,11.0,9,16,0,1
1.0,7.0,3.0,4,1530.0,20.0,2.0,10,11.0,0.0,1,4.0,7,2,0,3,9,6,46.0,0,6.0,573.0,1,5,11.0,1,1,2.0,6,1,1,0
4.0,1.0,7.0,6,1285.0,66.0,15.0,48,179.0,1.0,5,6.0,7,2,1,3,9,7,7.0,3,10.0,61.0,1,8,6.0,2,1,0.0,4,8,1,1
2.0,3149.0,1.0,0,47.0,0.0,2.0,0,0.0,1.0,1,0.0,7,2,1,3,8,7,126.0,3,6.0,20.0,0,7,6.0,12,1,2.0,6,1,11,0
1.0,0.0,3.0,2,868.0,4.0,1.0,2,2.0,1.0,1,2.0,7,2,0,2,9,7,4.0,1,6.0,0.0,8,8,0.0,5,0,0.0,6,4,0,1
1.0,3.0,2.0,4,1000.0,58.0,2.0,20,204.0,1.0,2,4.0,4,2,1,3,9,7,16.0,2,18.0,1.0,1,8,0.0,1,1,4.0,6,12,2,1
5.0,5.0,30.0,1,4.0,8.0,9.0,6,9.0,1.0,4,0.0,4,2,1,3,9,7,3.0,3,9.0,2.0,5,8,7.0,0,1,1.0,6,2,2,0
0.0,1.0,2.0,2,3288.0,224.0,52.0,2,321.0,0.0,8,2.0,7,2,1,3,9,4,53.0,0,0.0,4.0,1,8,2.0,11,1,0.0,6,0,1,0
1.0,15.0,3.0,2,1350.0,3.0,3.0,2,10.0,1.0,2,2.0,6,2,1,3,9,6,3.0,2,17.0,0.0,1,10,17.0,8,1,20.0,8,11,1,0
0.0,836.0,15.0,4,289.0,100.0,18.0,16,121.0,0.0,7,9.0,7,2,6,3,9,8,36.0,2,1.0,0.0,4,3,10.0,3,1,30.0,9,8,0,0
3.0,20.0,2.0,32,18.0,33.0,3.0,33,32.0,1.0,1,31.0,3,2,0,3,0,7,11.0,1,3.0,5.0,0,8,7.0,2,1,71.0,9,0,1,0
0.0,1.0,64.0,4,12481.0,622.0,9.0,18,57.0,0.0,1,4.0,3,2,1,2,9,6,6.0,3,0.0,472.0,0,3,6.0,5,1,12.0,7,1,3,1
1.0,1.0,3.0,5,200.0,8.0,16.0,9,42.0,1.0,7,5.0,4,2,1,2,9,1,22.0,3,4.0,13.0,1,8,11.0,1,0,1.0,1,0,1,1
1.0,0.0,48.0,12,7.0,12.0,10.0,10,908.0,1.0,6,12.0,7,2,1,2,9,8,11.0,0,0.0,0.0,1,10,8.0,0,0,5.0,8,1,1,1
1.0,18.0,18.0,3,1247.0,13.0,1.0,13,13.0,1.0,1,3.0,7,2,7,0,9,4,2.0,2,18.0,4.0,2,3,4.0,7,0,28.0,6,4,1,1
2.0,11.0,1.0,2,239.0,23.0,9.0,35,186.0,1.0,2,2.0,7,2,1,2,9,6,0.0,2,4.0,0.0,1,5,10.0,2,2,10.0,6,2,1,1
3.0,105.0,1.0,1,1023.0,4.0,9.0,4,41.0,1.0,2,1.0,4,2,6,2,5,6,0.0,3,21.0,6.0,0,7,0.0,1,0,1.0,8,1,0,0
1.0,0.0,23.0,15,1193.0,31.0,739.0,15,355.0,1.0,20,17.0,7,2,3,2,9,6,0.0,0,27.0,8.0,3,5,1.0,0,0,0.0,6,1,2,1
1.0,2248.0,1.0,1,1107.0,10.0,6.0,11,31.0,1.0,2,1.0,4,2,1,3,9,6,0.0,1,43.0,33.0,1,10,0.0,1,0,1.0,6,0,1,1
0.0,17.0,1.0,5,6131.0,272.0,5.0,12,781.0,0.0,2,5.0,7,2,1,3,9,7,1.0,3,23.0,12.0,1,3,0.0,7,1,15.0,6,1,5,1
14.0,-1.0,17.0,19,747.0,19.0,21.0,24,162.0,1.0,4,19.0,3,2,1,2,9,7,28.0,3,22.0,0.0,5,6,8.0,22,1,4.0,6,8,2,1
8.0,0.0,11.0,10,14.0,19.0,52.0,29,385.0,1.0,10,10.0,7,2,1,2,9,8,1.0,3,19.0,32.0,1,10,0.0,0,1,3.0,6,3,3,0
3.0,1340.0,9.0,3,21.0,1.0,49.0,15,159.0,2.0,25,0.0,7,2,1,2,8,6,3.0,1,5.0,126.0,6,3,16.0,1,0,1.0,7,1,0,0
7.0,5.0,5.0,5,502.0,64.0,103.0,47,155.0,1.0,20,5.0,3,2,1,3,8,6,24.0,3,2.0,3.0,1,3,28.0,1,1,10.0,1,1,1,0
0.0,0.0,5.0,5,1308.0,28.0,1.0,26,26.0,0.0,1,5.0,4,2,7,3,9,2,0.0,3,5.0,1.0,1,8,3.0,2,0,0.0,2,0,2,1
5.0,35.0,46.0,25,23.0,16.0,7.0,32,32.0,1.0,3,9.0,7,2,4,3,1,5,5.0,1,19.0,10.0,8,8,26.0,1,1,4.0,1,0,1,0
3.0,133.0,57.0,29,14.0,14.0,5.0,48,206.0,1.0,3,8.0,7,2,3,0,9,6,19.0,2,13.0,3.0,1,8,2.0,2,1,10.0,6,1,1,1
0.0,1449.0,1.0,1,2911.0,32.0,8.0,10,42.0,0.0,3,1.0,4,2,1,3,1,6,0.0,1,1.0,0.0,1,8,276.0,1,0,0.0,8,1,4,0
2.0,2.0,2.0,2,23.0,1.0,32.0,13,164.0,2.0,15,1.0,7,2,6,0,8,6,19.0,3,3.0,7.0,1,8,4.0,1,2,28.0,7,1,0,0
13.0,196.0,1.0,1,4.0,1.0,175.0,1,191.0,2.0,25,1.0,3,2,1,3,9,7,8.0,0,4.0,2.0,8,8,2.0,0,0,3.0,9,2,1,0
0.0,4.0,4.0,2,2268.0,25.0,17.0,7,160.0,0.0,4,2.0,7,2,1,2,9,6,8.0,3,4.0,36.0,1,5,48.0,1,1,31.0,6,1,3,1
6.0,1.0,5.0,2,1526.0,6.0,14.0,6,6.0,0.0,1,6.0,9,2,1,2,9,6,7.0,0,0.0,57.0,0,3,3.0,3,1,1.0,2,0,11,1
2.0,0.0,11.0,1,44.0,1.0,2.0,1,1.0,1.0,1,1.0,7,2,0,0,9,8,11.0,2,17.0,13.0,8,8,1.0,2,0,16.0,6,31,5,1
1.0,7.0,1.0,1,1347.0,14.0,2.0,15,25.0,0.0,1,1.0,4,2,0,2,9,6,6.0,0,0.0,49.0,8,8,188.0,1,1,760.0,6,1,1,0
8.0,0.0,11.0,5,20.0,4.0,99.0,7,26.0,2.0,8,4.0,3,2,1,2,9,6,24.0,1,5.0,0.0,1,7,11.0,1,1,0.0,1,5,1,0
3.0,0.0,41.0,6,21.0,6.0,3.0,6,6.0,1.0,1,6.0,7,2,7,0,9,7,2.0,3,4.0,21.0,1,10,0.0,8,1,3.0,4,1,1,1
1.0,0.0,11.0,9,1500.0,12.0,2.0,10,11.0,0.0,1,9.0,3,2,1,1,9,6,6.0,1,28.0,28.0,1,8,24.0,1,0,8.0,6,2,11,1
1.0,43.0,4.0,12,12.0,12.0,4.0,13,375.0,1.0,4,12.0,7,2,1,3,9,8,132.0,0,2.0,10.0,4,8,3.0,2,1,3.0,9,2,5,1
0.0,1.0,33.0,7,5591.0,167.0,6.0,24,36.0,0.0,2,7.0,9,2,1,2,9,6,4.0,0,28.0,3.0,8,3,22.0,1,1,2.0,7,0,5,1
27.0,4462.0,23.0,0,1.0,0.0,444.0,24,64.0,1.0,52,0.0,4,2,1,3,9,6,50.0,2,16.0,6.0,1,5,40.0,0,1,7.0,6,2,1,0
0.0,1.0,7.0,4,1373.0,6.0,60.0,10,109.0,0.0,16,4.0,9,2,1,1,9,6,2.0,2,22.0,0.0,1,3,7.0,0,0,47.0,8,1,2,0
1.0,2.0,3.0,48,27.0,46.0,7.0,0,215.0,1.0,3,46.0,3,2,1,1,9,7,36.0,3,7.0,75.0,1,5,12.0,1,0,3.0,1,1,5,1
8.0,0.0,2.0,3,715.0,13.0,9.0,9,8.0,1.0,2,3.0,7,2,1,3,9,6,45.0,0,12.0,28.0,0,8,14.0,0,1,8.0,7,1,1,1
2.0,1.0,2.0,7,744.0,34.0,2.0,8,34.0,1.0,1,7.0,7,2,7,2,9,6,0.0,3,0.0,3.0,1,8,4.0,3,1,1.0,4,0,2,0
0.0,2646.0,9.0,3,1992.0,90.0,26.0,38,165.0,0.0,6,10.0,3,2,1,3,9,6,21.0,2,4.0,98.0,1,5,1.0,7,1,773.0,6,1,3,0
0.0,43.0,3.0,33,1455.0,115.0,16.0,40,294.0,0.0,3,33.0,7,2,4,0,9,8,13.0,1,2.0,54.0,1,3,0.0,0,0,0.0,6,1,3,1
3.0,3.0,3.0,10,20.0,1.0,44.0,34,427.0,2.0,13,1.0,4,2,0,1,8,1,0.0,3,1.0,3.0,1,7,0.0,3,1,0.0,6,1,1,1
0.0,3.0,28.0,39,1635.0,81.0,9.0,26,103.0,0.0,1,48.0,7,2,1,0,9,7,23.0,0,2.0,1.0,8,10,0.0,3,1,3.0,6,3,1,1
1.0,10.0,1.0,3,482.0,17.0,1.0,11,15.0,1.0,1,3.0,4,2,7,3,9,6,1.0,3,43.0,104.0,0,3,7.0,5,0,22.0,1,3,1,1
4.0,6.0,2.0,0,122.0,0.0,197.0,25,318.0,1.0,38,0.0,3,2,1,3,9,8,2.0,1,7.0,13.0,0,8,11.0,1,0,20.0,8,1,1,0
0.0,88.0,16.0,6,2904.0,59.0,1.0,9,59.0,0.0,1,6.0,7,2,7,1,9,7,7.0,3,9.0,4.0,1,8,2.0,1,1,10.0,4,2,15,1
3.0,3.0,2.0,3,432.0,17.0,6.0,26,80.0,2.0,5,3.0,3,2,1,2,1,8,4.0,3,1.0,1.0,1,10,1.0,1,1,14.0,7,2,1,0
0.0,-1.0,23.0,2,12696.0,429.0,2.0,5,23.0,0.0,1,5.0,9,2,0,0,9,7,16.0,3,41.0,87.0,1,8,19.0,1,1,25.0,7,0,1,1
13.0,28.0,33.0,18,37.0,14.0,148.0,35,58.0,1.0,8,8.0,4,2,4,1,5,8,33.0,2,3.0,5.0,1,8,2.0,36,1,2.0,4,1,1,1
8.0,1.0,9.0,7,1149.0,27.0,19.0,18,178.0,1.0,6,7.0,0,2,3,1,9,9,0.0,1,3.0,0.0,3,8,0.0,2,1,69.0,9,1,3,1
2.0,-1.0,2.0,8,1320.0,44.0,19.0,49,219.0,0.0,11,8.0,9,2,4,1,9,4,14.0,3,0.0,8.0,4,10,12.0,2,1,0.0,6,7,4,1
2.0,5.0,1.0,4,2.0,1.0,2.0,4,4.0,1.0,1,1.0,3,2,1,3,8,6,28.0,3,7.0,2.0,3,8,0.0,1,1,9.0,6,1,0,0
4.0,358.0,3.0,0,1.0,0.0,4.0,0,0.0,1.0,1,0.0,3,2,1,3,8,6,11.0,0,2.0,3.0,1,7,107.0,12,0,36.0,6,57,1,0
2.0,0.0,17.0,16,851.0,21.0,2.0,13,27.0,1.0,1,21.0,0,2,4,1,9,6,9.0,2,8.0,865.0,6,5,5.0,2,0,0.0,2,1,0,1
0.0,2.0,216.0,0,12097.0,450.0,2.0,7,65.0,0.0,1,3.0,7,2,2,1,9,1,58.0,0,2.0,110.0,7,8,2.0,1,1,1.0,4,2,4,1
25.0,229.0,1.0,9,18.0,4.0,25.0,15,14.0,3.0,3,4.0,9,2,4,3,9,6,6.0,2,10.0,0.0,0,8,1.0,1,0,7.0,6,2,1,1
1.0,60.0,36.0,41,33.0,38.0,5.0,32,165.0,1.0,3,38.0,3,2,1,2,8,9,0.0,1,22.0,34.0,0,8,1.0,52,1,0.0,12,3,1,1
8.0,25.0,23.0,10,313.0,41.0,26.0,12,111.0,1.0,3,10.0,4,2,3,1,9,1,0.0,3,3.0,11.0,1,6,2.0,2,2,417.0,6,1,18,1
1.0,60.0,1.0,14,48.0,19.0,1.0,42,53.0,1.0,1,15.0,7,2,1,3,9,7,4.0,2,13.0,165.0,1,3,2.0,0,1,10.0,1,2,1,0
0.0,0.0,4.0,6,16240.0,1166.0,5.0,7,218.0,0.0,4,6.0,4,0,1,0,9,7,0.0,1,0.0,44.0,1,3,2.0,10,0,0.0,6,4,1,1
2.0,411.0,1.0,2,4.0,2.0,43.0,6,145.0,1.0,12,0.0,9,2,1,3,9,6,17.0,3,22.0,8.0,8,3,8.0,1,0,3.0,8,7,1,0
1.0,0.0,127.0,12,76.0,25.0,1.0,16,15.0,1.0,1,15.0,7,2,7,0,9,6,4.0,2,12.0,81.0,8,5,30.0,27,1,478.0,7,1,2,1
7.0,1.0,1.0,1,7.0,1.0,8.0,8,9.0,1.0,2,1.0,9,2,1,3,9,6,0.0,3,3.0,57.0,1,8,0.0,3,0,0.0,6,0,1,1
1.0,229.0,19.0,4,1175.0,6.0,2.0,4,502.0,1.0,2,4.0,3,2,0,2,9,7,10.0,3,0.0,36.0,1,8,3.0,1,1,9.0,6,1,1,1
2.0,21.0,5.0,16,1239.0,77.0,2.0,22,65.0,1.0,1,16.0,4,2,0,3,9,6,7.0,3,31.0,203.0,1,3,6.0,2,1,28.0,8,1,0,1
1.0,32.0,5.0,5,724.0,22.0,1.0,7,7.0,1.0,1,7.0,3,2,7,3,9,7,13.0,3,6.0,3.0,1,5,4.0,9,0,6.0,6,0,0,1
5.0,6.0,5.0,2,40.0,2.0,8.0,31,30.0,1.0,2,2.0,5,2,1,2,8,7,0.0,2,2.0,34.0,4,8,3.0,0,0,29.0,6,6,0,0
0.0,3.0,9.0,7,2060.0,23.0,2.0,15,23.0,0.0,1,8.0,7,2,0,0,9,6,21.0,3,5.0,65.0,2,3,10.0,0,0,29.0,6,2,2,1
0.0,1.0,8.0,0,4.0,9.0,16.0,0,80.0,0.0,3,0.0,4,2,1,2,9,6,4.0,3,3.0,2.0,1,5,39.0,0,1,0.0,1,0,2,0
0.0,0.0,16.0,15,576.0,51.0,36.0,46,325.0,0.0,12,15.0,9,2,1,0,9,6,8.0,3,9.0,138.0,1,8,11.0,2,3,5.0,6,2,0,1
0.0,0.0,68.0,17,2482.0,67.0,3.0,19,64.0,0.0,1,17.0,7,2,4,0,8,1,155.0,1,9.0,9.0,1,3,2.0,0,2,2.0,6,3,0,1
0.0,0.0,7.0,5,2674.0,21.0,6.0,11,58.0,0.0,2,5.0,7,2,3,0,1,8,0.0,3,1.0,16.0,1,10,8.0,3,1,14.0,7,2,0,0
3.0,31.0,4.0,3,46.0,3.0,3.0,3,3.0,1.0,1,3.0,7,2,1,1,9,6,0.0,0,44.0,3.0,8,10,64.0,0,1,2.0,7,1,7,0
3.0,0.0,0.0,10,34.0,5.0,10.0,10,15.0,1.0,2,5.0,3,2,1,3,9,6,0.0,3,0.0,83.0,1,5,6.0,2,1,3.0,6,2,1,0
0.0,120.0,21.0,7,2859.0,109.0,2.0,18,46.0,0.0,1,9.0,9,2,2,1,9,6,15.0,0,0.0,16.0,6,3,7.0,8,1,1.0,6,1,27,1
4.0,0.0,13.0,14,36.0,14.0,4.0,14,14.0,1.0,1,14.0,3,2,1,1,9,4,44.0,3,12.0,0.0,5,3,19.0,5,1,18.0,4,1,0,1
2.0,1.0,5.0,1,4.0,1.0,11.0,2,354.0,1.0,6,1.0,4,2,1,0,1,8,16.0,0,27.0,27.0,1,1,8.0,1,1,28.0,1,1,2,1
3.0,1.0,5.0,12,800.0,47.0,7.0,47,131.0,1.0,2,24.0,7,2,1,3,9,4,0.0,3,45.0,221.0,1,8,1.0,1,1,0.0,7,1,1,0
0.0,5.0,19.0,1,14916.0,884.0,1.0,4,31.0,0.0,1,4.0,7,2,7,3,9,8,9.0,0,8.0,6.0,1,8,4.0,1,0,6.0,11,5,1,1
0.0,1.0,3.0,5,2878.0,34.0,2.0,12,28.0,0.0,2,5.0,6,2,1,3,9,6,0.0,3,35.0,153.0,8,3,4.0,1,0,5.0,7,1,5,1
18.0,10.0,1.0,1,797.0,1.0,18.0,1,1.0,1.0,1,1.0,4,2,1,3,9,1,0.0,3,2.0,327.0,1,5,12.0,0,1,0.0,8,28,8,1
10.0,41.0,31.0,0,12.0,0.0,10.0,35,0.0,1.0,1,0.0,9,2,1,1,9,8,0.0,3,35.0,1.0,2,10,2.0,1,1,0.0,9,5,13,1
0.0,9.0,2.0,3,5300.0,239.0,4.0,20,131.0,0.0,1,3.0,7,2,0,3,9,7,17.0,2,27.0,212.0,0,5,2.0,2,2,5.0,6,1,5,1
1.0,-1.0,7.0,5,0.0,0.0,18.0,5,34.0,1.0,4,0.0,7,2,6,1,9,6,51.0,3,42.0,1495.0,1,7,2.0,3,1,25.0,6,0,3,0
1.0,-1.0,3.0,1,640.0,2.0,20.0,14,197.0,1.0,5,1.0,3,2,1,1,9,4,10.0,0,7.0,55.0,6,3,0.0,3,1,3.0,6,0,1,1
2.0,69.0,9.0,7,72.0,11.0,2.0,11,9.0,1.0,1,9.0,4,2,0,2,9,6,4.0,1,0.0,8.0,1,8,6.0,2,0,3.0,12,1,2,0
0.0,4.0,3.0,2,2721.0,25.0,5.0,3,23.0,0.0,2,2.0,3,2,1,2,9,6,5.0,1,25.0,4.0,1,8,18.0,8,1,1.0,1,1,1,0
0.0,79.0,4.0,2,1519.0,58.0,27.0,49,211.0,0.0,6,2.0,9,2,4,1,9,8,1.0,0,35.0,21.0,7,10,1.0,4,1,6.0,5,1,4,0
0.0,69.0,1.0,3,12677.0,472.0,3.0,12,199.0,0.0,1,3.0,4,2,0,3,9,7,0.0,2,0.0,13.0,7,10,53.0,1,0,0.0,2,0,11,1
0.0,8.0,4.0,0,5320.0,235.0,14.0,5,146.0,0.0,1,1.0,3,2,1,3,9,7,2.0,3,17.0,71.0,1,3,51.0,3,1,8.0,7,31,1,1
1.0,0.0,6.0,3,118.0,3.0,7.0,3,57.0,1.0,2,3.0,7,2,1,2,8,1,1.0,2,17.0,2.0,1,8,1.0,3,0,19.0,7,1,8,0
7.0,1.0,8.0,5,4.0,4.0,11.0,11,63.0,1.0,4,4.0,4,2,1,1,9,8,94.0,1,9.0,8.0,1,10,4.0,2,0,2.0,8,2,2,1
1.0,-1.0,4.0,3,355.0,6.0,20.0,6,46.0,1.0,4,3.0,0,2,7,1,9,7,25.0,3,7.0,9.0,1,8,0.0,3,2,0.0,6,0,0,1
0.0,42.0,44.0,3,1884.0,60.0,6.0,11,52.0,0.0,2,3.0,7,2,1,0,9,6,2.0,3,1.0,47.0,1,5,0.0,2,0,0.0,7,10,7,1
33.0,14.0,3.0,6,73.0,6.0,55.0,3,67.0,1.0,6,6.0,7,2,4,3,9,8,6.0,3,2.0,26.0,8,8,1.0,8,2,2.0,6,3,0,1
12.0,153.0,2.0,9,599.0,9.0,51.0,45,372.0,1.0,9,9.0,3,2,1,3,7,6,9.0,2,11.0,4.0,6,8,0.0,1,0,2.0,6,6,1,0
21.0,6.0,100.0,3,33.0,99.0,44.0,3,3.0,2.0,3,3.0,7,2,6,3,1,7,3.0,3,2.0,30.0,4,8,2.0,0,0,0.0,6,1,1,0
51.0,644.0,4.0,4,11.0,1.0,328.0,19,472.0,3.0,25,1.0,9,2,4,2,9,5,1.0,3,22.0,4.0,1,10,13.0,1,0,2.0,4,1,1,0
1.0,0.0,27.0,11,1.0,0.0,13.0,29,264.0,1.0,5,0.0,4,2,1,2,9,5,10.0,2,1.0,3.0,1,3,6.0,0,0,7.0,7,2,0,0
5.0,0.0,32.0,32,1.0,0.0,17.0,31,82.0,1.0,3,0.0,5,2,4,2,1,1,34.0,3,9.0,301.0,1,3,204.0,1,1,0.0,6,7,0,0
0.0,91.0,1.0,1,1418.0,7.0,20.0,19,552.0,0.0,13,1.0,7,2,1,3,9,6,4.0,1,7.0,36.0,1,5,4.0,0,1,13.0,6,5,2,0
1.0,2.0,15.0,14,1.0,9.0,2.0,14,15.0,1.0,2,9.0,7,2,7,2,1,6,2.0,1,8.0,4.0,5,3,23.0,2,0,0.0,6,1,0,1
24.0,1593.0,3.0,3,1.0,0.0,93.0,3,29.0,1.0,4,0.0,3,2,4,3,9,8,2.0,2,10.0,28.0,0,0,204.0,5,1,60.0,6,1,0,0
6.0,50.0,17.0,15,7.0,13.0,6.0,22,22.0,2.0,2,13.0,7,2,1,0,9,6,0.0,3,46.0,196.0,1,5,0.0,9,0,15.0,7,1,15,1
5.0,34.0,26.0,15,10.0,8.0,126.0,17,18.0,2.0,19,4.0,3,2,1,1,8,6,5.0,3,10.0,5.0,1,10,2.0,1,1,17.0,2,2,1,1
0.0,2.0,3.0,1,4674.0,22.0,49.0,1,23.0,0.0,3,1.0,4,2,1,2,5,4,0.0,2,15.0,86.0,1,8,2.0,1,0,17.0,7,4,12,0
1.0,0.0,21.0,2,171.0,3.0,2.0,8,341.0,1.0,2,2.0,3,2,1,0,9,4,2.0,3,0.0,5.0,1,5,38.0,0,2,3.0,12,0,0,1
0.0,179.0,7.0,8,1450.0,31.0,2.0,18,47.0,0.0,2,8.0,4,2,0,3,1,6,2.0,1,29.0,6.0,1,8,1.0,0,0,34.0,8,0,4,1
3.0,1.0,11.0,10,964.0,43.0,78.0,16,392.0,1.0,23,10.0,7,2,3,0,9,8,4.0,2,0.0,47.0,1,3,3.0,0,1,9.0,6,9,1,0
21.0,1.0,18.0,12,241.0,43.0,138.0,16,63.0,1.0,2,12.0,3,2,1,2,9,8,3.0,1,2.0,21.0,1,3,0.0,1,0,3.0,6,3,7,1
4.0,2.0,46.0,27,7.0,27.0,4.0,28,27.0,1.0,1,27.0,9,2,1,2,9,6,12.0,2,16.0,0.0,3,8,14.0,1,0,15.0,6,6,9,1
0.0,1.0,9.0,8,1467.0,53.0,47.0,47,105.0,0.0,6,8.0,7,2,6,1,8,6,92.0,3,15.0,31.0,0,8,3.0,1,1,5.0,9,0,0,1
1.0,0.0,6.0,4,1559.0,63.0,7.0,23,52.0,0.0,1,4.0,3,2,1,0,9,6,2.0,3,3.0,35.0,1,3,1.0,0,0,2.0,7,14,2,1
1.0,0.0,1.0,1,5.0,1.0,1.0,1,1.0,1.0,1,1.0,7,2,7,3,9,7,49.0,3,34.0,0.0,0,6,0.0,2,1,21.0,9,0,2,0
2.0,1.0,17.0,6,70.0,14.0,13.0,14,27.0,1.0,2,6.0,7,2,1,1,9,7,34.0,3,20.0,74.0,5,10,47.0,1,0,111.0,6,0,1,0
0.0,310.0,2.0,13,2903.0,79.0,8.0,6,164.0,0.0,4,13.0,7,2,4,3,9,7,12.0,3,1.0,15.0,1,5,4.0,2,0,8.0,8,0,0,0
0.0,0.0,9.0,17,4894.0,209.0,1.0,21,38.0,0.0,1,17.0,7,2,7,1,9,6,284.0,1,61.0,20.0,1,8,63.0,1,1,0.0,6,3,3,1
0.0,5.0,3.0,4,5909.0,140.0,31.0,6,185.0,0.0,3,4.0,0,2,1,3,9,7,7.0,2,3.0,15.0,0,8,5.0,1,2,6.0,6,2,0,0
8.0,0.0,2.0,4,224.0,17.0,8.0,6,6.0,1.0,1,4.0,7,2,1,0,9,8,1.0,3,0.0,177.0,5,0,12.0,4,1,1.0,8,2,0,1
4.0,0.0,19.0,11,593.0,61.0,25.0,23,302.0,1.0,3,11.0,7,2,1,2,9,8,2.0,0,1.0,20.0,4,3,0.0,2,0,1.0,1,1,1,0
18.0,96.0,19.0,5,1.0,0.0,102.0,24,122.0,3.0,13,0.0,9,2,1,1,9,1,49.0,2,2.0,71.0,8,5,1.0,4,0,4.0,7,2,1,0
0.0,2.0,17.0,14,7087.0,147.0,1.0,19,76.0,0.0,1,14.0,7,2,0,2,1,6,3.0,3,42.0,1.0,0,10,4.0,1,0,8.0,6,3,0,1
6.0,0.0,14.0,16,14.0,11.0,65.0,13,288.0,3.0,9,11.0,7,2,3,0,9,1,0.0,1,11.0,4.0,1,5,3.0,4,0,0.0,6,3,1,1
